id,ChapterName,model,manual_label,manual_status,judge_label,genuine_failure,error_type,model_note,expected_final_answer,predicted_final_answer
186,অন্তরীকরণ,gpt5,0,failure,0,1,format_or_final_extraction,"GPT-5: integration করেছে, differentiation নয়; final blank।",$\frac{1}{2}\cdot(\sqrt{x})^{\sqrt{x}-1}\left(\frac{1}{2}\ln x+1\right)$,
186,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$\frac{1}{2}\cdot(\sqrt{x})^{\sqrt{x}-1}\left(\frac{1}{2}\ln x+1\right)$,$$ \boxed{(\sqrt{x})^{\sqrt{x}} \left( \frac{\ln x}{4\sqrt{x}} + \frac{1}{2\sqrt{x}} \right)} $$
186,অন্তরীকরণ,qwen2_5_7b,0,failure,0,1,format_or_final_extraction,Qwen2.5: final blank/incomplete। সে variable exponent differentiation formula ভুলভাবে শুরু করেছে এবং শেষ করেনি।,$\frac{1}{2}\cdot(\sqrt{x})^{\sqrt{x}-1}\left(\frac{1}{2}\ln x+1\right)$,
186,অন্তরীকরণ,gemma3_4b,0,failure,0,1,question_misinterpretation,"Gemma: \(\ln y\)-এর derivative বের করেছে, কিন্তু শেষে \(y\) দিয়ে multiply করতে ভুলেছে। অর্থাৎ \(\frac{y'}{y}\)-কেই \(y'\) ধরে নিয়েছে।",$\frac{1}{2}\cdot(\sqrt{x})^{\sqrt{x}-1}\left(\frac{1}{2}\ln x+1\right)$,$\frac{\ln(x)}{4\sqrt{x}} + \frac{1}{2\sqrt{x}}$
186,অন্তরীকরণ,mistral3_3b,0,failure,0,1,question_misinterpretation,"Mistral: \(x^{x/2}\) ধরে ফেলেছে, কিন্তু সঠিক হলো \(x^{\sqrt{x}/2}\)। exponent ভুল হওয়ায় derivative ভুল।",$\frac{1}{2}\cdot(\sqrt{x})^{\sqrt{x}-1}\left(\frac{1}{2}\ln x+1\right)$,\[ \frac{x^{x/2}}{2} (\ln x + 1) \]
187,অন্তরীকরণ,gpt5,1,correct,0,0,correct,,$\frac{x-1}{2}$,-1}{2}
187,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$\frac{x-1}{2}$,$-\frac{1}{2}(1-x)$
187,অন্তরীকরণ,qwen2_5_7b,0,failure,0,1,arithmetic_or_algebra_error,"Qwen2.5: \(-\frac12\) দিয়েছে। সে chain rule করে মাঝপথে \((1-x)\) factor cancel করে ফেলেছে, যা cancel হওয়ার কথা নয়।",$\frac{x-1}{2}$,(-\frac{1}{2}\)
187,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,$\frac{x-1}{2}$,$\frac{x-1}{2}$
187,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,$\frac{x-1}{2}$,\(-\frac{1-x}{2}\)
188,অন্তরীকরণ,gpt5,1,correct,1,0,correct,,$1$,1
188,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$1$,1
188,অন্তরীকরণ,qwen2_5_7b,1,correct,1,0,correct,,$1$,1
188,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,$1$,1
188,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,$1$,1
189,অন্তরীকরণ,gpt5,1,correct,1,0,correct,,$4$,4
189,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$4$,4
189,অন্তরীকরণ,qwen2_5_7b,1,correct,1,0,correct,,$4$,4
189,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,$4$,4
189,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,$4$,4
190,অন্তরীকরণ,gpt5,1,correct,1,0,correct,,"$\left(1,\frac{7}{3}\right), \left(-1,\frac{5}{3}\right)$","(1,\; \tfrac{7}{3})\quad\text{and}\quad(-1,\; \tfrac{5}{3})"
190,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,"$\left(1,\frac{7}{3}\right), \left(-1,\frac{5}{3}\right)$","$$ \left(1, \frac{7}{3}\right) \text{ এবং } \left(-1, \frac{5}{3}\right) $$"
190,অন্তরীকরণ,qwen2_5_7b,1,correct,1,0,correct,,"$\left(1,\frac{7}{3}\right), \left(-1,\frac{5}{3}\right)$","$(1, \frac{7}{3})$ এবং $(-1, \frac{5}{3})$"
190,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,"$\left(1,\frac{7}{3}\right), \left(-1,\frac{5}{3}\right)$","$(1, \frac{7}{3}), (-1, \frac{5}{3})$"
190,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,"$\left(1,\frac{7}{3}\right), \left(-1,\frac{5}{3}\right)$","** \( (1, \frac{7}{3}) \) এবং \( (-1, \frac{5}{3}) \)"
191,অন্তরীকরণ,gpt5,0,failure,0,1,no_or_insufficient_reasoning,"GPT-5: দ্বিতীয় বিন্দুটি equivalent form-এ ঠিক, কিন্তু \((0,0)\) বাদ দিয়েছে; expected অনুযায়ী incomplete।","$(0,0), \left(\frac{4a}{3}, \frac{2a}{3}\sqrt[3]{4}\right)$","(4a/3,\; (32a^3/27)^{1/3}) (a ≠ 0)"
191,অন্তরীকরণ,qwen3_4b,0,failure,0,1,arithmetic_or_algebra_error,"Qwen3: \(x\)-values ঠিক পেয়েছে, কিন্তু cube root ভুল করেছে: \[ \sqrt[3]{32a^3}\neq 2a \] সঠিক: \[ \sqrt[3]{32a^3}=2a\sqrt[3]{4} \]","$(0,0), \left(\frac{4a}{3}, \frac{2a}{3}\sqrt[3]{4}\right)$","$$ (0, 0) \text{ এবং } \left(\frac{4a}{3}, \frac{2a}{3}\right) $$"
191,অন্তরীকরণ,qwen2_5_7b,0,failure,0,1,arithmetic_or_algebra_error,"Qwen2.5: একই cube-root ভুল, এবং \(y=\frac{4a}{3}\) দিয়েছে।","$(0,0), \left(\frac{4a}{3}, \frac{2a}{3}\sqrt[3]{4}\right)$","$(0, 0)$ এবং $\left(\frac{4a}{3}, \frac{4a}{3}\right)$ এই বিন্দুগুলি হল সমস্যার সমাধান।"
191,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,"$(0,0), \left(\frac{4a}{3}, \frac{2a}{3}\sqrt[3]{4}\right)$","$(0,0), \left(\frac{4a}{3}, \frac{2\sqrt[3]{4}a}{3}\right)$"
191,অন্তরীকরণ,mistral3_3b,0,failure,0,1,missing_case_or_domain_error,"Mistral: \((0,0)\) বাদ দিয়েছে এবং cube-root-এ \(\sqrt[3]{4}\)-এর বদলে \(\sqrt[3]{2}\) দিয়েছে।","$(0,0), \left(\frac{4a}{3}, \frac{2a}{3}\sqrt[3]{4}\right)$","** \(\left(\frac{4a}{3}, \frac{2\sqrt[3]{2}a}{3}\right)\)"
192,অন্তরীকরণ,gpt5,1,correct,1,0,correct,,$\frac{\sec^2(2\sqrt{x})}{2\sqrt{x}(\tan(2\sqrt{x}))^{\frac{1}{2}}}$,"=\frac{\sec^2(2\sqrt{x})}{2\sqrt{x}\,\sqrt{\tan(2\sqrt{x})}}"
192,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$\frac{\sec^2(2\sqrt{x})}{2\sqrt{x}(\tan(2\sqrt{x}))^{\frac{1}{2}}}$,$$ \frac{\sec^2(2\sqrt{x})}{2\sqrt{x} \cdot \sqrt{\tan2\sqrt{x}}} $$
192,অন্তরীকরণ,qwen2_5_7b,0,failure,0,1,arithmetic_or_algebra_error,Qwen2.5: expression ভুল। সে \(\tan(2\sqrt{x})\)-এর derivative এবং outside \(\frac12\) factor ঠিকভাবে combine করেনি।,$\frac{\sec^2(2\sqrt{x})}{2\sqrt{x}(\tan(2\sqrt{x}))^{\frac{1}{2}}}$,$\frac{dy}{dx} = \frac{\sqrt{\tan2\sqrt{x}}}{x\sin2\sqrt{x}\cos2\sqrt{x}}$
192,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,$\frac{\sec^2(2\sqrt{x})}{2\sqrt{x}(\tan(2\sqrt{x}))^{\frac{1}{2}}}$,$\frac{dy}{dx} = \frac{e^{\frac{1}{2}\ln(\tan2\sqrt{x})} \sec^2(2\sqrt{x})}{2\sqrt{x}\tan2\sqrt{x}}$
192,অন্তরীকরণ,mistral3_3b,0,failure,0,1,question_misinterpretation,Mistral: \(e^{\frac12\ln u}=\sqrt u\) না ধরে সরাসরি \(u\) ধরে ফেলেছে। তাই \(\sqrt{\tan}\) factor এবং \(\frac12\) denominator বাদ গেছে।,$\frac{\sec^2(2\sqrt{x})}{2\sqrt{x}(\tan(2\sqrt{x}))^{\frac{1}{2}}}$,** \[ \frac{dy}{dx} = \frac{\sec^2(2\sqrt{x})}{\sqrt{x}} \]
193,অন্তরীকরণ,gpt5,0,failure,0,1,formula_or_method_error,"GPT-5: integration করেছে: \[ \int \log_a x\,dx \] তাই antiderivative দিয়েছে, derivative নয়।",$(\log_a e)\frac{1}{x}$,- x}{\ln a} + C
193,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$(\log_a e)\frac{1}{x}$,$$ \frac{1}{x \ln a} $$
193,অন্তরীকরণ,qwen2_5_7b,1,correct,1,0,correct,,$(\log_a e)\frac{1}{x}$,$\frac{1}{x \ln a}$
193,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,$(\log_a e)\frac{1}{x}$,$\frac{1}{x \ln a}$
193,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,$(\log_a e)\frac{1}{x}$,\(\frac{1}{x \ln a}\)
194,অন্তরীকরণ,gpt5,1,correct,1,0,correct,,$2$,2
194,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$2$,2
194,অন্তরীকরণ,qwen2_5_7b,1,correct,1,0,correct,,$2$,2
194,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,$2$,2
194,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,$2$,2
195,অন্তরীকরণ,gpt5,1,correct,1,0,correct,,"$(3,0)$ ও $\left(\frac{7}{3}, \frac{4}{27}\right)$","(3, 0), (7/3, 4/27)"
195,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,Qwen3: সঠিক।,"$(3,0)$ ও $\left(\frac{7}{3}, \frac{4}{27}\right)$","$ (3, 0) $ এবং $ \left(\frac{7}{3}, \frac{4}{27}\right) $"
195,অন্তরীকরণ,qwen2_5_7b,0,failure,0,1,arithmetic_or_algebra_error,"Qwen2.5: \(x\)-values ঠিক, কিন্তু \(y\)-value ভুল করেছে। \(\left(\frac73-3\right)^2=\left(-\frac23\right)^2=\frac49\), এবং \(\frac73-2=\frac13\), তাই \(y=\frac{4}{27}\), \(\frac{1}{27}\) নয়।","$(3,0)$ ও $\left(\frac{7}{3}, \frac{4}{27}\right)$","$(3, 0)$ এবং $\left(\frac{7}{3}, \frac{1}{27}\right)$"
195,অন্তরীকরণ,gemma3_4b,0,failure,0,1,format_or_final_extraction,"Gemma: incomplete; final answer দেয়নি, শুধু আরও বিশ্লেষণ দরকার বলেছে।","$(3,0)$ ও $\left(\frac{7}{3}, \frac{4}{27}\right)$",x₁ এবং y₁ এর স্থানাঙ্ক নির্ণয় করার জন্য আরও বিস্তারিত গাণিতিক বিশ্লেষণের প্রয়োজন।
195,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,"$(3,0)$ ও $\left(\frac{7}{3}, \frac{4}{27}\right)$","** \( (3, 0) \) এবং \( \left(\frac{7}{3}, \frac{4}{27}\right) \)"
197,অন্তরীকরণ,gpt5,0,failure,0,1,format_or_final_extraction,"GPT-5: আবার integration করেছে। যদিও detailed অংশে derivative \(\frac1{1+x^2}\) পেয়েছিল, final answer antiderivative দিয়েছে। তাই final wrong।",$\frac{1}{1+x^2}$,(x\tan^{-1}\!\frac{a+bx}{b-ax}-\tfrac{1}{2}\ln(1+x^2)+C\)
197,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$\frac{1}{1+x^2}$,$$ \frac{1}{1 + x^2} $$
197,অন্তরীকরণ,qwen2_5_7b,1,correct,1,0,correct,,$\frac{1}{1+x^2}$,$\frac{1}{1 + x^2}$
197,অন্তরীকরণ,gemma3_4b,0,failure,0,1,arithmetic_or_algebra_error,"Gemma: quotient rule-এ ভুল করেছে। \(a+bx\)-এর derivative \(b\), আর \(b-ax\)-এর derivative \(-a\)। Gemma numerator-এ ভুল expression বানিয়েছে, তাই final complicated ও wrong হয়েছে।",$\frac{1}{1+x^2}$,$\frac{b^2 - ab + (ab - b^2 - a^2 + b)x + bx^2}{(b-ax)^2 + (a+bx)^2}$
197,অন্তরীকরণ,mistral3_3b,0,failure,0,1,no_or_insufficient_reasoning,"Mistral: function-টিকে \(\tan^{-1}(a/b)+\tan^{-1}x\) হিসেবে লিখেছে, কিন্তু derivative দেয়নি। তার final derivative নয়, তাই answer incomplete/wrong।",$\frac{1}{1+x^2}$,** \[ \tan^{-1}\left(\frac{a}{b}\right) + \tan^{-1}(x) \]
198,অন্তরীকরণ,gpt5,1,correct,1,0,correct,,$2\ln a$,2 ln a
198,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$2\ln a$,$2 \ln a$
198,অন্তরীকরণ,qwen2_5_7b,1,correct,1,0,correct,,$2\ln a$,$2\ln a$
198,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,$2\ln a$,$2 \ln a$
198,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,$2\ln a$,\( 2 \ln a \)
199,অন্তরীকরণ,gpt5,1,correct,1,0,correct,,$\frac{dy}{dx}=\frac{2x}{10y+\cos y}$,=\frac{2x}{10y+\cos y}
199,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$\frac{dy}{dx}=\frac{2x}{10y+\cos y}$,$$ \frac{dy}{dx} = \frac{2x}{10y + \cos y} $$
199,অন্তরীকরণ,qwen2_5_7b,1,correct,1,0,correct,,$\frac{dy}{dx}=\frac{2x}{10y+\cos y}$,(\frac{dy}{dx} = \frac{2x}{10y + \cos y}\)
199,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,$\frac{dy}{dx}=\frac{2x}{10y+\cos y}$,$\frac{2x}{10y + \cos y}$
199,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,$\frac{dy}{dx}=\frac{2x}{10y+\cos y}$,\(\frac{2x}{10y + \cos y}\)
200,অন্তরীকরণ,gpt5,1,correct,1,0,correct,,"$\left(\frac{3}{2}, -\frac{1}{4}\right)$","(3/2, -1/4)"
200,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,"$\left(\frac{3}{2}, -\frac{1}{4}\right)$","$$ \left( \frac{3}{2}, -\frac{1}{4} \right) $$"
200,অন্তরীকরণ,qwen2_5_7b,0,failure,0,1,format_or_final_extraction,Qwen2.5: final blank; solution complete করেনি।,"$\left(\frac{3}{2}, -\frac{1}{4}\right)$",
200,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,"$\left(\frac{3}{2}, -\frac{1}{4}\right)$","$\left(\frac{3}{2}, -\frac{1}{4}\right)$"
200,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,"$\left(\frac{3}{2}, -\frac{1}{4}\right)$","\(\left(\frac{3}{2}, -\frac{1}{4}\right)\)"
201,অন্তরীকরণ,gpt5,1,correct,0,0,correct,,$\frac{1+x^2+\log x}{(\sqrt{1+x^2})^3}$,2+\log x+1}{(1+x^2)^{3/2}}
201,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$\frac{1+x^2+\log x}{(\sqrt{1+x^2})^3}$,$$ \frac{1 + x^2 + \log x}{(1 + x^2)^{3/2}} $$
201,অন্তরীকরণ,qwen2_5_7b,1,correct,1,0,correct,,$\frac{1+x^2+\log x}{(\sqrt{1+x^2})^3}$,(\frac{\log x + 1 + x^2}{(1 + x^2)^{3/2}}\)
201,অন্তরীকরণ,gemma3_4b,0,failure,0,1,arithmetic_or_algebra_error,Gemma: extra terms রেখেছে: \[ \frac{(1-x^2)\log x+2x^2+1}{(1+x^2)\sqrt{1+x^2}} \] এখানে product/quotient simplification-এ \(x^2\log x\) cancellation ঠিক হয়নি।,$\frac{1+x^2+\log x}{(\sqrt{1+x^2})^3}$,$\frac{(1-x^2)\log x + 2x^2 + 1}{(1+x^2)\sqrt{1+x^2}}$
201,অন্তরীকরণ,mistral3_3b,0,failure,0,1,formula_or_method_error,Mistral: denominator-এ original function-এর মতো \(x\log x(1+x^2)\) বসিয়ে ফেলেছে; derivative formula ভুলভাবে সাজিয়েছে।,$\frac{1+x^2+\log x}{(\sqrt{1+x^2})^3}$,\[ \frac{\log x + 1 + x^2}{x \log x (1 + x^2)} \]
202,অন্তরীকরণ,gpt5,1,correct,0,0,correct,,$\frac{dy}{dx}=0$,(\displaystyle \frac{\pi}{2}\) for all real x with x \neq 0.
202,অন্তরীকরণ,qwen3_4b,1,correct,0,0,correct,,$\frac{dy}{dx}=0$,$\frac{\pi}{2}$
202,অন্তরীকরণ,qwen2_5_7b,1,correct,0,0,correct,,$\frac{dy}{dx}=0$,$\frac{\pi}{2}$
202,অন্তরীকরণ,gemma3_4b,1,correct,0,0,correct,,$\frac{dy}{dx}=0$,$\frac{\pi}{2}$
202,অন্তরীকরণ,mistral3_3b,1,correct,0,0,correct,,$\frac{dy}{dx}=0$,\(\frac{\pi}{2}\)
203,অন্তরীকরণ,gpt5,1,correct,1,0,correct,,$\frac{1}{2}$,1/2
203,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$\frac{1}{2}$,$$ \frac{1}{2} $$
203,অন্তরীকরণ,qwen2_5_7b,1,correct,1,0,correct,,$\frac{1}{2}$,$\frac{1}{2}$
203,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,$\frac{1}{2}$,$\frac{1}{2}$
203,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,$\frac{1}{2}$,$\frac{1}{2}$
204,অন্তরীকরণ,gpt5,0,failure,0,1,question_misinterpretation,"GPT-5: ভুলভাবে tangent line-কে \((3,0)\) বিন্দু দিয়ে যায় এমন condition ধরে নিয়েছে। কিন্তু expected solution অনুযায়ী এখানে \(x=3\)-এ tangent-এর slope ব্যবহার করতে হবে। তাই GPT-5 extra wrong \(k\) values দিয়েছে।",$k=\frac{1}{7\sqrt{3}}$,(k=\dfrac{7\sqrt3-12}{3}\) or \(k=\dfrac{7\sqrt3+12}{3}\)
204,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$k=\frac{1}{7\sqrt{3}}$,$$ \frac{1}{7\sqrt{3}} $$
204,অন্তরীকরণ,qwen2_5_7b,1,non_genuine,0,0,correct,"Qwen2.5: \(\frac{\sqrt3}{21}\) দিয়েছে, যা expected-এর equivalent। Label 0 false negative।",$k=\frac{1}{7\sqrt{3}}$,$k = \frac{\sqrt{3}}{21}$
204,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,$k=\frac{1}{7\sqrt{3}}$,$k = \frac{\sqrt{3}}{21}$
204,অন্তরীকরণ,mistral3_3b,1,correct,1,0,correct,,$k=\frac{1}{7\sqrt{3}}$,** \(\frac{\sqrt{3}}{21}\)
205,অন্তরীকরণ,gpt5,1,correct,1,0,correct,,$\frac{dy}{dx}=\frac{y}{x}\left\{\frac{y-x\ln(y)}{x-y\ln(x)}\right\}$,"=\frac{\ln y-\dfrac{y}{x}}{\ln x-\dfrac{x}{y}}\quad\text{(equivalently }\frac{y(x\ln y-y)}{x(y\ln x-x)}\text{). For }y=x\neq e\text{, }\frac{dy}{dx}=1\text{; at }(e,e)\text{ derivative is indeterminate.)}"
205,অন্তরীকরণ,qwen3_4b,1,correct,0,0,correct,,$\frac{dy}{dx}=\frac{y}{x}\left\{\frac{y-x\ln(y)}{x-y\ln(x)}\right\}$,$$ \frac{dy}{dx} = \frac{\ln y - \frac{y}{x}}{\ln x - \frac{x}{y}} $$
205,অন্তরীকরণ,qwen2_5_7b,1,correct,0,0,correct,,$\frac{dy}{dx}=\frac{y}{x}\left\{\frac{y-x\ln(y)}{x-y\ln(x)}\right\}$,[ \frac{dy}{dx} = \frac{\ln(y) - \frac{y}{x}}{\ln(x) - \frac{x}{y}} \]
205,অন্তরীকরণ,gemma3_4b,0,failure,0,1,question_misinterpretation,"Gemma: \(\frac{x^2-y^2}{xy}\) দিয়েছে। সে log differentiation ঠিকভাবে করেনি; variable exponent \(x^y,y^x\)-এর derivative সরল power rule দিয়ে ধরেছে।",$\frac{dy}{dx}=\frac{y}{x}\left\{\frac{y-x\ln(y)}{x-y\ln(x)}\right\}$,$\frac{dy}{dx} = \frac{x^2 - y^2}{xy}$
205,অন্তরীকরণ,mistral3_3b,0,failure,0,1,arithmetic_or_algebra_error,"Mistral: \(\frac{y\ln y}{y-x}\) দিয়েছে, যা general expression নয়। সে \(y'\) terms ঠিকভাবে collect করেনি।",$\frac{dy}{dx}=\frac{y}{x}\left\{\frac{y-x\ln(y)}{x-y\ln(x)}\right\}$,\[ \frac{dy}{dx} = \frac{y \ln y}{y - x} \]
206,অন্তরীকরণ,gpt5,0,failure,0,1,formula_or_method_error,GPT-5: integration করেছে এবং special functions দিয়েছে; wrong task।,$\frac{1}{\sqrt{1-x^2}}\left(\frac{\cos^{-1}x}{\sin^{-1}x}-\log(\sin^{-1}x)\right)$,(x·cos^{-1}x − √(1−x^2))·ln(sin^{-1}x) − √(1−x^2) + Ci(sin^{-1}x) − (π/2)·Si(sin^{-1}x) + C
206,অন্তরীকরণ,qwen3_4b,1,correct,1,0,correct,,$\frac{1}{\sqrt{1-x^2}}\left(\frac{\cos^{-1}x}{\sin^{-1}x}-\log(\sin^{-1}x)\right)$,$$ \frac{1}{\sqrt{1 - x^2}} \left( \frac{\cos^{-1}x}{\sin^{-1}x} - \log(\sin^{-1}x) \right) $$
206,অন্তরীকরণ,qwen2_5_7b,0,failure,0,1,arithmetic_or_algebra_error,"Qwen2.5: \(\log(\pi^2/16)\) দিয়েছে, যা derivative নয়। সে সম্ভবত নির্দিষ্ট মান evaluate করেছে বা expression misread করেছে।",$\frac{1}{\sqrt{1-x^2}}\left(\frac{\cos^{-1}x}{\sin^{-1}x}-\log(\sin^{-1}x)\right)$,$\log\left(\frac{\pi^2}{16}\right)$
206,অন্তরীকরণ,gemma3_4b,1,correct,1,0,correct,,$\frac{1}{\sqrt{1-x^2}}\left(\frac{\cos^{-1}x}{\sin^{-1}x}-\log(\sin^{-1}x)\right)$,$\frac{\cos^{-1}x}{\sin^{-1}x \sqrt{1-x^2}} - \frac{\log(\sin^{-1}x)}{\sqrt{1-x^2}}$
206,অন্তরীকরণ,mistral3_3b,0,failure,0,1,formula_or_method_error,Mistral: integration করেছে; \(+C\) সহ antiderivative দিয়েছে। প্রশ্ন derivative ছিল।,$\frac{1}{\sqrt{1-x^2}}\left(\frac{\cos^{-1}x}{\sin^{-1}x}-\log(\sin^{-1}x)\right)$,$\left(\frac{\pi}{2} - \frac{\sin^{-1}x}{2}\right) \sin^{-1}x \log(\sin^{-1}x) - \frac{(\sin^{-1}x)^2}{4} + C$
207,অন্তরীকরণ,gpt5,0,failure,0,1,format_or_final_extraction,"GPT-5: (i) সঠিক equivalent দিয়েছে। (ii)-তে branch-wise derivative দিয়েছে; expected answer সরল branch ধরে \(\frac12\)। তার answer বেশি general, কিন্তু expected format থেকে আলাদা।","$(i)\ \frac{dy}{dx}=1+\frac{3}{2(x-1)}-\frac{3}{2(x+1)}$, $(ii)\ \frac{dy}{dx}=\frac{1}{2}$","(i) \frac{dy}{dx}=\frac{x^2+2}{x^2-1} (ii) \frac{dy}{dx}=\frac{1}{2}\operatorname{sgn}\!\left(\tan\frac{x}{2}\right)\quad\text{for }x\neq(2k+1)\pi, \text{ i.e. } \frac{dy}{dx}=\begin{cases}\tfrac{1}{2},&x\in(2k\pi,(2k+1)\pi)\\[4pt]-\tfrac{1}{2},&x\in((2k+1)\pi,(2k+2)\pi)\end{cases}\text{ (undefined at }x=2k\pi\text{)}"
